raw,cell,condition,id,time,spindle_pole_a_vel,spindle_pole_b_vel,dist_centre_pole_a,dist_centre_pole_b,centre_cell_x,centre_cell_y,pole_a_x,pole_a_y,,,,,,pole_b_x,pole_b_y,,,,,
2011.08.04_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-7,rap1_stlc,20,3,0.481225288,0.481225288,,,,,,,,,,,,,,,,,,
2011.08.04_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-7,rap1_stlc,20,6,0.648081356,0.648081356,,,,,,,,,,,,,,,,,,
2011.08.04_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-7,rap1_stlc,20,9,0.48108731,0.48108731,,,,,,,,,,,,,,,,,,
2011.08.04_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-7,rap1_stlc,20,12,0.503856241,0.503856241,,,,,,,,,,,,,,,,,,
2011.08.04_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-7,rap1_stlc,20,15,0.199,0.199,,,,,,,,,,,,,,,,,,
2011.08.04_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-7,rap1_stlc,20,18,0.267135629,0.267135629,,,,,,,,,,,,,,,,,,
2011.08.04_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-7,rap1_stlc,20,21,0.328150711,0.328150711,,,,,,,,,,,,,,,,,,
2011.08.04_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-7,rap1_stlc,20,24,0.267135629,0.267135629,,,,,,,,,,,,,,,,,,
2011.08.04_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-7,rap1_stlc,20,27,0.410044578,0.410044578,,,,,,,,,,,,,,,,,,
2011.08.04_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-7,rap1_stlc,20,30,0.281475675,0.281475675,,,,,,,,,,,,,,,,,,
2011.08.04_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-7,rap1_stlc,20,33,0.464532501,0.464532501,,,,,,,,,,,,,,,,,,
2011.08.04_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-7,rap1_stlc,20,36,0.409882639,0.409882639,,,,,,,,,,,,,,,,,,
2011.08.04_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-7,rap1_stlc,20,39,0.126174923,0.126174923,,,,,,,,,,,,,,,,,,
2011.08.04_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-7,rap1_stlc,20,42,0.079666667,0.079666667,,,,,,,,,,,,,,,,,,
2011.08.04_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-7,rap1_stlc,20,45,0.169234223,0.169234223,,,,,,,,,,,,,,,,,,
2011.08.04_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-7,rap1_stlc,20,48,0.281428499,0.281428499,,,,,,,,,,,,,,,,,,
2011.08.04_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-7,rap1_stlc,20,51,0.168762818,0.168762818,,,,,,,,,,,,,,,,,,
2011.08.04_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-7,rap1_stlc,20,54,0.164277543,0.164277543,,,,,,,,,,,,,,,,,,
2011.08.04_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-7,rap1_stlc,20,57,0.164277543,0.164277543,,,,,,,,,,,,,,,,,,
2011.08.04_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-7,rap1_stlc,20,60,0.11266568,0.11266568,,,,,,,,,,,,,,,,,,
2011.08.04_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-7,rap1_stlc,20,63,0.202980295,0.202980295,,,,,,,,,,,,,,,,,,
2011.08.04_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-7,rap1_stlc,20,66,0.400336664,0.400336664,,,,,,,,,,,,,,,,,,
2011.08.04_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-7,rap1_stlc,20,69,0.375698609,0.375698609,,,,,,,,,,,,,,,,,,
2011.08.04_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-7,rap1_stlc,20,72,0.39216054,0.39216054,,,,,,,,,,,,,,,,,,
2011.08.04_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-7,rap1_stlc,20,75,0.242269363,0.242269363,,,,,,,,,,,,,,,,,,
2011.08.04_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-7,rap1_stlc,20,78,0.20291487,0.20291487,,,,,,,,,,,,,,,,,,
2011.08.04_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-7,rap1_stlc,20,81,0.30327417,0.30327417,,,,,,,,,,,,,,,,,,
2011.08.04_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-7,rap1_stlc,20,84,0.597333333,0.597333333,,,,,,,,,,,,,,,,,,
2011.08.04_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-7,rap1_stlc,20,87,0.358333333,0.358333333,,,,,,,,,,,,,,,,,,
2011.08.04_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-7,rap1_stlc,20,90,0.056333333,0.056333333,,,,,,,,,,,,,,,,,,
2011.08.04_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-7,rap1_stlc,20,93,0.287242252,0.287242252,,,,,,,,,,,,,,,,,,
2011.08.04_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-7,rap1_stlc,20,96,0.255187948,0.255187948,,,,,,,,,,,,,,,,,,
2011.08.04_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-7,rap1_stlc,20,99,0.242324163,0.242324163,,,,,,,,,,,,,,,,,,
2011.08.04_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-7,rap1_stlc,20,102,0.399971805,0.399971805,,,,,,,,,,,,,,,,,,
2011.08.04_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-7,rap1_stlc,20,105,0.178140082,0.178140082,,,,,,,,,,,,,,,,,,
2011.08.04_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-7,rap1_stlc,20,108,0.318666667,0.318666667,,,,,,,,,,,,,,,,,,
2011.08.04_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-7,rap1_stlc,20,111,0.164196698,0.164196698,,,,,,,,,,,,,,,,,,
2011.08.04_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-7,rap1_stlc,20,114,0.320795193,0.320795193,,,,,,,,,,,,,,,,,,
2011.08.04_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-7,rap1_stlc,20,117,0.342891787,0.342891787,,,,,,,,,,,,,,,,,,
2011.08.04_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-7,rap1_stlc,20,120,0.163873257,0.163873257,,,,,,,,,,,,,,,,,,
2011.08.04_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-7,rap1_stlc,20,123,0.281522843,0.281522843,,,,,,,,,,,,,,,,,,
2011.08.04_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-7,rap1_stlc,20,126,0.119333333,0.119333333,,,,,,,,,,,,,,,,,,
2011.08.04_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-7,rap1_stlc,20,129,0.159333333,0.159333333,,,,,,,,,,,,,,,,,,
2011.08.04_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-7,rap1_stlc,20,132,0.289739346,0.289739346,,,,,,,,,,,,,,,,,,
2011.08.04_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-7,rap1_stlc,20,135,0.675758422,0.675758422,,,,,,,,,,,,,,,,,,
2011.08.04_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-7,rap1_stlc,20,138,0.464246702,0.464246702,,,,,,,,,,,,,,,,,,
2011.08.04_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-7,rap1_stlc,20,141,0.254927659,0.254927659,,,,,,,,,,,,,,,,,,
2011.08.04_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-7,rap1_stlc,20,144,0.20291487,0.20291487,,,,,,,,,,,,,,,,,,
2011.08.04_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-7,rap1_stlc,20,147,0.695420736,0.695420736,,,,,,,,,,,,,,,,,,
2011.08.04_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-7,rap1_stlc,20,150,0.08899563,0.08899563,,,,,,,,,,,,,,,,,,
2011.08.04_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-7,rap1_stlc,20,153,0.656624787,0.656624787,,,,,,,,,,,,,,,,,,
2011.08.04_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-7,rap1_stlc,20,156,0.454052983,0.454052983,,,,,,,,,,,,,,,,,,
2011.08.04_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-7,rap1_stlc,20,159,0.565903506,0.565903506,,,,,,,,,,,,,,,,,,
2011.08.04_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-7,rap1_stlc,20,162,0.321167315,0.321167315,,,,,,,,,,,,,,,,,,
2011.08.04_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-7,rap1_stlc,20,165,0.328474082,0.328474082,,,,,,,,,,,,,,,,,,
2011.08.04_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-7,rap1_stlc,20,168,0.328150711,0.328150711,,,,,,,,,,,,,,,,,,
2011.08.04_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-7,rap1_stlc,20,171,0.303142797,0.303142797,,,,,,,,,,,,,,,,,,
2011.08.04_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-7,rap1_stlc,20,174,0.554598754,0.554598754,,,,,,,,,,,,,,,,,,
2011.08.04_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-7,rap1_stlc,20,177,0.281522843,0.281522843,,,,,,,,,,,,,,,,,,
2011.08.04_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-7,rap1_stlc,20,180,0.254927659,0.254927659,,,,,,,,,,,,,,,,,,
2011.08.04_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-7,rap1_stlc,20,183,0.311215002,0.311215002,,,,,,,,,,,,,,,,,,
2011.08.04_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-7,rap1_stlc,20,186,0.454199173,0.454199173,,,,,,,,,,,,,,,,,,
2011.08.05_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-1,rap1_stlc,21,-15,,,,,,,,,,,,,,,,,,,,
2011.08.05_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-1,rap1_stlc,21,-12,0.405895033,0.328393396,,,,,,,,,,,,,,,,,,
2011.08.05_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-1,rap1_stlc,21,-9,0.089144701,0.415920131,,,,,,,,,,,,,,,,,,
2011.08.05_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-1,rap1_stlc,21,-6,0.199,0.39216054,,,,,,,,,,,,,,,,,,
2011.08.05_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-1,rap1_stlc,21,-3,0.466080584,0.453935996,,,,,,,,,,,,,,,,,,
2011.08.05_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-1,rap1_stlc,21,0,0.445275695,0.734237322,,,,,,,,,,,,,,,,,,
2011.08.05_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-1,rap1_stlc,21,3,0.415824349,0.629609491,,,,,,,,,,,,,,,,,,
2011.08.05_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-1,rap1_stlc,21,6,0.04,0.143575377,,,,,,,,,,,,,,,,,,
2011.08.05_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-1,rap1_stlc,21,9,0.894823943,1.12760523,,,,,,,,,,,,,,,,,,
2011.08.05_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-1,rap1_stlc,21,12,1.605133501,1.51359003,,,,,,,,,,,,,,,,,,
2011.08.05_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-1,rap1_stlc,21,15,1.823487806,1.823487806,,,,,,,,,,,,,,,,,,
2011.08.05_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-1,rap1_stlc,21,18,1.679906512,1.961122638,,,,,,,,,,,,,,,,,,
2011.08.05_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-1,rap1_stlc,21,21,1.47387622,1.865966833,,,,,,,,,,,,,,,,,,
2011.08.05_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-1,rap1_stlc,21,24,1.385077615,1.460261963,,,,,,,,,,,,,,,,,,
2011.08.05_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-1,rap1_stlc,21,27,0.894542093,0.852236926,,,,,,,,,,,,,,,,,,
2011.08.05_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-1,rap1_stlc,21,30,1.994652852,1.570902784,,,,,,,,,,,,,,,,,,
2011.08.05_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-1,rap1_stlc,21,33,0.828469539,1.017523846,,,,,,,,,,,,,,,,,,
2011.08.05_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-1,rap1_stlc,21,36,0.648408993,0.607712834,,,,,,,,,,,,,,,,,,
2011.08.05_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-1,rap1_stlc,21,39,0.289830794,0.439792502,,,,,,,,,,,,,,,,,,
2011.08.05_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-1,rap1_stlc,21,42,0.287242252,0.340394706,,,,,,,,,,,,,,,,,,
2011.08.05_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-1,rap1_stlc,21,45,0.281428499,0.355982053,,,,,,,,,,,,,,,,,,
2011.08.05_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-1,rap1_stlc,21,48,0.164277543,0.328393396,,,,,,,,,,,,,,,,,,
2011.08.05_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-1,rap1_stlc,21,51,0.089144701,0.367082491,,,,,,,,,,,,,,,,,,
2011.08.05_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-1,rap1_stlc,21,54,0.281522843,0.358666667,,,,,,,,,,,,,,,,,,
2011.08.05_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-1,rap1_stlc,21,57,0.202980295,0.251611915,,,,,,,,,,,,,,,,,,
2011.08.05_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-1,rap1_stlc,21,60,0.232209197,0.255187948,,,,,,,,,,,,,,,,,,
2011.08.05_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-1,rap1_stlc,21,63,0.214354328,0.232209197,,,,,,,,,,,,,,,,,,
2011.08.05_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-1,rap1_stlc,21,66,0.164277543,0.164196698,,,,,,,,,,,,,,,,,,
2011.08.05_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-1,rap1_stlc,21,69,0.251611915,0.177842002,,,,,,,,,,,,,,,,,,
2011.08.05_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-1,rap1_stlc,21,72,0.11266568,0.169234223,,,,,,,,,,,,,,,,,,
2011.08.05_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-4,rap1_stlc,22,-15,,,,,,,,,,,,,,,,,,,,
2011.08.05_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-4,rap1_stlc,22,-12,0.608875284,0.608875284,,,,,,,,,,,,,,,,,,
2011.08.05_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-4,rap1_stlc,22,-9,0.667809188,0.667809188,,,,,,,,,,,,,,,,,,
2011.08.05_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-4,rap1_stlc,22,-6,1.190221735,1.190221735,,,,,,,,,,,,,,,,,,
2011.08.05_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-4,rap1_stlc,22,-3,0.298533452,0.298533452,,,,,,,,,,,,,,,,,,
2011.08.05_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-4,rap1_stlc,22,0,0.267135629,0.267135629,,,,,,,,,,,,,,,,,,
2011.08.05_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-4,rap1_stlc,22,3,0.667838969,0.667838969,,,,,,,,,,,,,,,,,,
2011.08.05_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-4,rap1_stlc,22,6,0.455151867,0.455151867,,,,,,,,,,,,,,,,,,
2011.08.05_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-4,rap1_stlc,22,9,0.133568127,0.133568127,,,,,,,,,,,,,,,,,,
2011.08.05_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-4,rap1_stlc,22,12,0.358333333,0.358333333,,,,,,,,,,,,,,,,,,
2011.08.05_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-4,rap1_stlc,22,15,0.377681377,0.377681377,,,,,,,,,,,,,,,,,,
2011.08.05_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-4,rap1_stlc,22,18,0.246335363,0.246335363,,,,,,,,,,,,,,,,,,
2011.08.05_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-4,rap1_stlc,22,21,0.188998824,0.188998824,,,,,,,,,,,,,,,,,,
2011.08.05_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-4,rap1_stlc,22,24,0.133418723,0.133418723,,,,,,,,,,,,,,,,,,
2011.08.05_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-4,rap1_stlc,22,27,0.239,0.239,,,,,,,,,,,,,,,,,,
2011.08.05_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-4,rap1_stlc,22,30,0.32162435,0.32162435,,,,,,,,,,,,,,,,,,
2011.08.05_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-4,rap1_stlc,22,33,0.298533452,0.298533452,,,,,,,,,,,,,,,,,,
2011.08.05_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-4,rap1_stlc,22,36,0.188998824,0.188998824,,,,,,,,,,,,,,,,,,
2011.08.05_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-4,rap1_stlc,22,39,0.25338004,0.25338004,,,,,,,,,,,,,,,,,,
2011.08.05_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-4,rap1_stlc,22,42,0.382313426,0.382313426,,,,,,,,,,,,,,,,,,
2011.08.05_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-4,rap1_stlc,22,45,0.422378451,0.422378451,,,,,,,,,,,,,,,,,,
2011.08.05_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-4,rap1_stlc,22,48,0.059666667,0.059666667,,,,,,,,,,,,,,,,,,
2011.08.05_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-4,rap1_stlc,22,51,0.298666667,0.298666667,,,,,,,,,,,,,,,,,,
2011.08.05_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-4,rap1_stlc,22,54,0.169234223,0.169234223,,,,,,,,,,,,,,,,,,
2011.08.05_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-4,rap1_stlc,22,57,0.188682567,0.188682567,,,,,,,,,,,,,,,,,,
2011.08.05_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-4,rap1_stlc,22,60,0.119666667,0.119666667,,,,,,,,,,,,,,,,,,
2011.08.05_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-4,rap1_stlc,22,63,0.06,0.06,,,,,,,,,,,,,,,,,,
2011.08.05_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-4,rap1_stlc,22,66,0.059666667,0.059666667,,,,,,,,,,,,,,,,,,
2011.08.05_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-4,rap1_stlc,22,69,0.133866019,0.133866019,,,,,,,,,,,,,,,,,,
2011.08.05_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-4,rap1_stlc,22,72,0.084852814,0.084852814,,,,,,,,,,,,,,,,,,
2011.08.05_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-5,rap1_stlc,23,-15,,,,,,,,,,,,,,,,,,,,
2011.08.05_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-5,rap1_stlc,23,-12,0.254927659,0.119333333,,,,,,,,,,,,,,,,,,
2011.08.05_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-5,rap1_stlc,23,-9,0.143482481,0.311215002,,,,,,,,,,,,,,,,,,
2011.08.05_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-5,rap1_stlc,23,-6,0.659137484,0.241940534,,,,,,,,,,,,,,,,,,
2011.08.05_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-5,rap1_stlc,23,-3,1.013755449,0.177842002,,,,,,,,,,,,,,,,,,
2011.08.05_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-5,rap1_stlc,23,0,0.481225288,0.797337305,,,,,,,,,,,,,,,,,,
2011.08.05_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-5,rap1_stlc,23,3,0.125858827,0.765689595,,,,,,,,,,,,,,,,,,
2011.08.05_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-5,rap1_stlc,23,6,0.597400015,0.375415917,,,,,,,,,,,,,,,,,,
2011.08.05_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-5,rap1_stlc,23,9,0.607887508,0.846617453,,,,,,,,,,,,,,,,,,
2011.08.05_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-5,rap1_stlc,23,12,0.985018048,0.890372456,,,,,,,,,,,,,,,,,,
2011.08.05_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-5,rap1_stlc,23,15,0.498804348,0.168998685,,,,,,,,,,,,,,,,,,
2011.08.05_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-5,rap1_stlc,23,18,0.597400015,0.311001608,,,,,,,,,,,,,,,,,,
2011.08.05_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-5,rap1_stlc,23,21,0.696570089,0.541657128,,,,,,,,,,,,,,,,,,
2011.08.05_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-5,rap1_stlc,23,24,0.519312045,0.254927659,,,,,,,,,,,,,,,,,,
2011.08.05_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-5,rap1_stlc,23,27,0.517666667,0.559075626,,,,,,,,,,,,,,,,,,
2011.08.05_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-5,rap1_stlc,23,30,0.96953282,0.963767203,,,,,,,,,,,,,,,,,,
2011.08.05_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-5,rap1_stlc,23,33,0.8210316,0.656948163,,,,,,,,,,,,,,,,,,
2011.08.05_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-5,rap1_stlc,23,36,0.677,0.677828313,,,,,,,,,,,,,,,,,,
2011.08.05_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-5,rap1_stlc,23,39,0.629609491,0.677019612,,,,,,,,,,,,,,,,,,
2011.08.05_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-5,rap1_stlc,23,42,0.61942554,0.919255738,,,,,,,,,,,,,,,,,,
2011.08.05_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-5,rap1_stlc,23,45,0.74070987,0.445186228,,,,,,,,,,,,,,,,,,
2011.08.05_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-5,rap1_stlc,23,48,0.773191726,0.919255738,,,,,,,,,,,,,,,,,,
2011.08.05_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-5,rap1_stlc,23,51,1.008005732,0.995333333,,,,,,,,,,,,,,,,,,
2011.08.05_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-5,rap1_stlc,23,54,0.464246702,0.517897459,,,,,,,,,,,,,,,,,,
2011.08.05_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-5,rap1_stlc,23,57,0.606723257,0.541461089,,,,,,,,,,,,,,,,,,
2011.08.05_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-5,rap1_stlc,23,60,0.717837571,0.608875284,,,,,,,,,,,,,,,,,,
2011.08.05_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-5,rap1_stlc,23,63,0.535791211,0.398133423,,,,,,,,,,,,,,,,,,
2011.08.05_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-5,rap1_stlc,23,66,0.836940526,0.570361484,,,,,,,,,,,,,,,,,,
2011.08.05_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-5,rap1_stlc,23,69,0.356131218,0.797337305,,,,,,,,,,,,,,,,,,
2011.08.05_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-5,rap1_stlc,23,72,0.766070855,0.444977528,,,,,,,,,,,,,,,,,,
2011.08.05_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-5,rap1_stlc,23,75,0.251611915,0.531243091,,,,,,,,,,,,,,,,,,
2011.08.05_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-5,rap1_stlc,23,78,0.405895033,0.768938373,,,,,,,,,,,,,,,,,,
2011.08.05_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-5,rap1_stlc,23,81,0.254927659,0.178140082,,,,,,,,,,,,,,,,,,
2011.08.05_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-5,rap1_stlc,23,84,0.445186228,0.517461539,,,,,,,,,,,,,,,,,,
2011.08.05_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-5,rap1_stlc,23,87,0.454052983,0.42901813,,,,,,,,,,,,,,,,,,
2011.08.05_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-5,rap1_stlc,23,90,0.431002062,0.60641689,,,,,,,,,,,,,,,,,,
2011.08.05_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-5,rap1_stlc,23,93,0.562998421,0.214354328,,,,,,,,,,,,,,,,,,
2011.08.05_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-5,rap1_stlc,23,96,0.479310848,0.717782078,,,,,,,,,,,,,,,,,,
