filename,position,condition,cell_id,frame,time,dna_area,dna_x,dna_y,dna_length,dna_width,dna_angle,cell_area,cell_x,cell_y,cell_length,cell_width,cell_angle,spindle_angle,spindle_length
2017_11_08_hctg_leica63x,Position009,control,31,145,-6,300.869,28.187,32.294,26.217,14.612,86.972,1084.34,29.283,32.813,48.121,28.691,91.094,,
2017_11_08_hctg_leica63x,Position009,control,31,146,-3,298.2,29.477,31.121,26.158,14.515,92.024,778.321,29.992,32.085,38.176,25.958,94.477,,
2017_11_08_hctg_leica63x,Position009,control,31,147,0,271.609,29.921,30.979,25.753,13.429,93.266,649.094,29.713,31.294,34.556,23.916,101.388,,
2017_11_08_hctg_leica63x,Position009,control,31,148,3,145.726,29.366,33.506,17.232,10.768,87.173,483.308,29.503,32.347,27.32,22.524,94.315,,
2017_11_08_hctg_leica63x,Position009,control,31,149,6,133.1,30.986,33.928,15.236,11.123,75.106,406.121,30.338,33.761,24.068,21.485,97.891,,
2017_11_08_hctg_leica63x,Position009,control,31,150,9,111.659,31.82,35.448,15.446,9.204,59.068,409.008,30.296,34.887,23.568,22.096,93.488,-16.645,10.359
2017_11_08_hctg_leica63x,Position009,control,31,151,12,76.544,32.328,35.384,15.203,6.411,80.6,408.987,30.449,35.629,23.107,22.536,106.427,-12.095,10.206
2017_11_08_hctg_leica63x,Position009,control,31,152,15,83.739,31.2,34.76,16.202,6.581,83.231,399.601,30.58,35.815,22.821,22.294,32.218,-10.864,10.299
2017_11_08_hctg_leica63x,Position009,control,31,153,18,71.269,29.658,34.954,16.311,5.563,75.537,399.601,30.682,36.426,22.821,22.294,32.218,-19.885,10.25
2017_11_08_hctg_leica63x,Position009,control,31,154,21,77.976,29.194,35.474,16.467,6.029,73.609,399.601,30.784,36.63,22.821,22.294,32.218,-19.983,10.679
2017_11_08_hctg_leica63x,Position009,control,31,155,24,74.997,29.425,36.162,15.999,5.968,79.299,399.601,30.784,37.241,22.821,22.294,32.218,-10.784,10.925
2017_11_08_hctg_leica63x,Position009,control,31,156,27,75.048,29.406,36.895,15.452,6.184,82.09,399.601,30.886,37.751,22.821,22.294,32.218,0.507,11.481
2017_11_08_hctg_leica63x,Position009,control,31,157,30,74.342,29.338,37.163,15.862,5.967,84.927,399.601,30.886,37.751,22.821,22.294,32.218,-14.744,10.051
2017_11_08_hctg_leica63x,Position009,control,31,158,33,68.652,29.449,37.565,14.813,5.901,85.697,399.601,30.784,37.954,22.821,22.294,32.218,-10.437,11.885
2017_11_08_hctg_leica63x,Position009,control,31,159,36,71.518,29.838,38.097,15.307,5.949,85.148,399.601,31.09,38.056,22.821,22.294,32.218,-6.941,11.771
2017_11_08_hctg_leica63x,Position009,control,31,160,39,72.941,32.604,38.82,15.907,5.839,74.268,399.601,30.886,38.464,22.821,22.294,32.218,-10.923,11.897
2017_11_08_hctg_leica63x,Position009,control,31,161,42,75.401,31.371,38.309,16.227,5.916,68.865,399.601,30.886,38.566,22.821,22.294,32.218,-30.541,11.848
2017_11_08_hctg_leica63x,Position009,control,31,162,45,69.4,31.245,39.036,16.71,5.288,67.383,399.601,31.192,39.381,22.821,22.294,32.218,-30.44,11.418
2017_11_08_hctg_leica63x,Position009,control,31,163,48,73.512,31.485,38.871,16.78,5.578,64.103,399.601,30.886,39.585,22.821,22.294,32.218,-25.174,11.212
2017_11_08_hctg_leica63x,Position009,control,32,183,-15,429.545,44.313,33.777,26.152,20.913,177.366,1622.844,46.877,36.876,48.018,43.031,171.265,,
2017_11_08_hctg_leica63x,Position009,control,32,184,-12,402.228,43.546,33.851,26.319,19.458,2.859,1500.221,44.542,36.436,45.143,42.313,151.851,,
2017_11_08_hctg_leica63x,Position009,control,32,185,-9,387.089,42.715,34.013,26.449,18.635,11.706,1388.572,43.563,36.34,43.015,41.101,173.918,,
2017_11_08_hctg_leica63x,Position009,control,32,186,-6,377.101,41.8,34.97,25.572,18.776,7.109,1111.616,41.87,36.326,38.39,36.868,132.168,,
2017_11_08_hctg_leica63x,Position009,control,32,187,-3,377.859,41.985,35.77,24.414,19.706,6.972,926.424,42.666,37.059,37.077,31.814,81.241,,
2017_11_08_hctg_leica63x,Position009,control,32,188,0,268.235,41.491,34.605,20.511,16.651,12.652,656.715,42.387,35.822,29.574,28.273,49.234,,
2017_11_08_hctg_leica63x,Position009,control,32,189,3,187.777,41.703,33.982,16.793,14.237,17.812,549.241,42.081,35.144,26.984,25.916,55.279,,
2017_11_08_hctg_leica63x,Position009,control,32,190,6,189.552,42.565,33.382,16.574,14.561,35.977,504.23,42.618,35.052,26.096,24.601,54.819,,
2017_11_08_hctg_leica63x,Position009,control,32,191,9,141.323,44.351,34.208,15.643,11.503,26.497,479.062,43.012,34.974,25.338,24.073,51.954,23.369,8.991
2017_11_08_hctg_leica63x,Position009,control,32,192,12,107.724,45.023,35.207,15.889,8.632,29.675,466.01,43.262,35.09,24.75,23.974,45.695,-71.737,10.73
2017_11_08_hctg_leica63x,Position009,control,32,193,15,88.879,45.889,35.959,14.229,7.953,27.056,466.01,44.077,35.294,24.75,23.974,45.695,-54.669,9.867
2017_11_08_hctg_leica63x,Position009,control,32,194,18,86.2,46.348,35.588,15.433,7.112,32.142,458.317,44.21,35.192,24.699,23.627,58.788,-52.352,9.009
2017_11_08_hctg_leica63x,Position009,control,32,195,21,79.16,44.463,35.535,14.886,6.771,39.381,458.317,43.497,35.396,24.699,23.627,58.788,-50.262,10.998
2017_11_08_hctg_leica63x,Position009,control,32,196,24,75.298,42.709,33.883,15.206,6.305,33.276,458.317,43.701,35.09,24.699,23.627,58.788,-58.595,11.342
2017_11_08_hctg_leica63x,Position009,control,32,197,27,86.615,42.691,34.199,15.993,6.896,41.523,445.244,43.464,35.126,24.093,23.53,84.9,-57.171,11.277
2017_11_08_hctg_leica63x,Position009,control,32,198,30,82.026,43.783,35.128,16.741,6.239,34.336,445.244,44.279,35.329,24.093,23.53,84.9,-70.959,12.181
2017_11_08_hctg_leica63x,Position009,control,32,199,33,64.52,44.396,36.138,15.78,5.206,20.788,445.244,44.585,35.126,24.093,23.53,84.9,-90,12.635
2017_11_08_hctg_leica63x,Position009,control,32,200,36,54.293,44.751,38.023,12.924,5.349,13.686,436.793,44.824,35.187,23.869,23.3,59.592,-91.386,12.639
2017_11_08_hctg_leica63x,Position009,control,33,212,-15,346.232,56.115,41.48,24.607,17.915,103.556,1757.128,54.029,38.417,57.794,38.711,134.752,,
2017_11_08_hctg_leica63x,Position009,control,33,213,-12,358.183,54.503,42.482,23.909,19.074,112.471,1593.741,52.994,40.557,59.458,34.129,138.438,,
2017_11_08_hctg_leica63x,Position009,control,33,214,-9,356.314,55.381,42.684,25.375,17.879,119.008,1588.3,52.506,39.74,56.104,36.045,143.347,,
2017_11_08_hctg_leica63x,Position009,control,33,215,-6,347.395,55.337,43.272,24.085,18.365,123.854,1583.285,52.478,40.499,57.127,35.288,148.597,,
2017_11_08_hctg_leica63x,Position009,control,33,216,-3,332.713,54.381,43.217,24.529,17.27,116.118,1282.188,53.052,42.059,55.132,29.611,146.277,,
2017_11_08_hctg_leica63x,Position009,control,33,217,0,318.156,55.049,42.304,24.025,16.861,109.602,887.581,53.437,42.633,46.184,24.47,141.228,,
2017_11_08_hctg_leica63x,Position009,control,33,218,3,161.933,57.891,42.363,17.504,11.779,106.476,578.822,54.619,41.921,32.22,22.873,142.312,,
2017_11_08_hctg_leica63x,Position009,control,33,219,6,150.689,56.264,41.376,15.331,12.515,65.122,475.864,54.136,40.533,26.778,22.626,142.724,,
2017_11_08_hctg_leica63x,Position009,control,33,220,9,142.901,55.672,40.033,14.863,12.241,97.069,416.608,53.544,40.305,24.141,21.972,138.692,-71.053,7.218
2017_11_08_hctg_leica63x,Position009,control,33,221,12,160.116,55.077,40.592,14.993,13.597,88.974,419.422,53.679,40.438,23.661,22.57,147.649,-37.747,3.995
2017_11_08_hctg_leica63x,Position009,control,33,222,15,104.671,52.961,42.727,13.407,9.941,132.651,409.423,53.892,40.439,23.525,22.159,135.834,-35.789,5.402
2017_11_08_hctg_leica63x,Position009,control,33,223,18,92.803,53.222,40.909,13.25,8.918,121.81,409.568,53.948,40.277,23.318,22.364,104.368,-32.125,5.174
2017_11_08_hctg_leica63x,Position009,control,33,224,21,84.538,52.73,41.68,13.883,7.753,93.968,409.568,53.948,40.277,23.318,22.364,104.368,-7.275,9.656
2017_11_08_hctg_leica63x,Position009,control,33,225,24,80.915,53.091,41.568,13.469,7.649,97.491,406.443,54.31,40.946,22.904,22.594,29.98,-9.638,10.956
2017_11_08_hctg_leica63x,Position009,control,33,226,27,75.028,53.352,39.894,12.736,7.5,67.999,379.821,54.732,40.661,22.283,21.703,31.265,-30.669,10.188
2017_11_08_hctg_leica63x,Position009,control,33,227,30,66.493,54.156,40.536,12.97,6.527,64.704,387.411,55.19,40.557,22.767,21.666,30.109,-32.471,10.629
2017_11_08_hctg_leica63x,Position009,control,33,228,33,72.1,54.316,39.758,13.944,6.584,63.414,377.755,55.503,40.318,22.156,21.708,179.309,-29.745,10.68
2017_11_08_hctg_leica63x,Position009,control,33,229,36,86.771,55.543,39.052,15.373,7.187,43.11,384.535,55.835,40.44,22.341,21.915,7.465,-64.628,10.939
2017_11_08_hctg_leica63x,Position009,control,33,230,39,73.719,57.15,39.399,14.968,6.271,73.867,384.535,56.548,40.236,22.341,21.915,7.465,-17.387,10.571
2017_11_08_hctg_leica63x,Position009,control,33,231,42,72.359,56.205,39.233,15.109,6.098,56.63,384.535,56.65,40.44,22.341,21.915,7.465,-49.008,11.34
2017_11_08_hctg_leica63x,Position009,control,33,232,45,60.356,56.821,40.522,15.032,5.112,64.508,398.23,56.883,40.137,23.161,21.892,76.831,-32.32,11.817
2017_11_08_hctg_leica63x,Position009,control,33,233,48,64.084,56.861,40.318,14.592,5.592,57.211,398.23,56.781,40.239,23.161,21.892,76.831,-31.383,11.936
2017_11_08_hctg_leica63x,Position010,control,34,1,-15,368.638,27.492,35.287,23.327,20.121,92.373,1163.427,25.963,33.946,43.515,34.042,98.035,,
2017_11_08_hctg_leica63x,Position010,control,34,2,-12,384.338,27.292,35.589,23.829,20.536,83.488,1080.539,25.862,34.921,40.062,34.341,95.129,,
2017_11_08_hctg_leica63x,Position010,control,34,3,-9,353.604,26.891,34.486,22.39,20.108,71.591,1083.177,25.762,33.357,41.079,33.573,93.697,,
2017_11_08_hctg_leica63x,Position010,control,34,4,-6,341.549,26.299,34.756,23.105,18.822,61.618,913.414,26.042,34.435,37.405,31.092,92.114,,
2017_11_08_hctg_leica63x,Position010,control,34,5,-3,349.129,26.046,35.505,22.178,20.043,80.012,801.018,25.931,34.821,34.051,29.952,112.445,,
2017_11_08_hctg_leica63x,Position010,control,34,6,0,198.316,25.227,35.469,17.713,14.255,93.916,590.15,26.054,35.72,28.707,26.175,128.007,,
2017_11_08_hctg_leica63x,Position010,control,34,7,3,179.356,25.91,35.876,16.938,13.483,97.032,484.897,25.558,36.144,25.611,24.106,126.114,,
2017_11_08_hctg_leica63x,Position010,control,34,8,6,167.789,25.569,37.008,15.357,13.911,133.75,438.215,25.442,36.65,24.331,22.931,132.477,,
2017_11_08_hctg_leica63x,Position010,control,34,9,9,142.715,25.527,37.316,16.504,11.01,128.029,427.001,25.655,37.101,24.401,22.281,123.719,12.288,10.533
2017_11_08_hctg_leica63x,Position010,control,34,10,12,114.992,25.439,37.209,16.798,8.716,110.32,420.751,25.659,37.04,24.038,22.286,121.489,9.09,10.319
2017_11_08_hctg_leica63x,Position010,control,34,11,15,94.413,25.893,36.475,16.437,7.313,129.632,429.14,26.017,36.913,24.51,22.292,136.072,38.066,10.742
2017_11_08_hctg_leica63x,Position010,control,34,12,18,93.592,26.859,36.356,16.945,7.032,106.186,417.335,26.387,37.411,24.192,21.965,133.002,27.951,11.305
2017_11_08_hctg_leica63x,Position010,control,34,13,21,93.551,26.691,37.721,16.95,7.027,110.793,418.259,26.346,37.586,23.789,22.386,137.61,41.987,12.338
2017_11_08_hctg_leica63x,Position010,control,35,14,-15,345.619,45.492,33.935,25.301,17.393,144.57,1175.523,46.114,33.46,46.244,32.366,139.106,,
2017_11_08_hctg_leica63x,Position010,control,35,15,-12,375.304,45.188,33.905,24.504,19.501,153.15,1140.989,45.602,33.25,46.043,31.552,142.956,,
2017_11_08_hctg_leica63x,Position010,control,35,16,-9,335.008,44.744,34.473,24.442,17.451,160.748,1087.891,44.625,33.568,46.129,30.028,142.822,,
2017_11_08_hctg_leica63x,Position010,control,35,17,-6,333.585,44.017,33.505,24.963,17.014,151.991,1052.889,44.708,34.209,45.407,29.524,139.491,,
2017_11_08_hctg_leica63x,Position010,control,35,18,-3,335.319,44.761,32.624,23.728,17.993,148.862,928.864,45.94,33.794,42.642,27.735,139.193,,
2017_11_08_hctg_leica63x,Position010,control,35,19,0,305.427,45.491,32.591,22.083,17.61,147.086,801.226,45.958,33.293,38.209,26.699,146.526,,
2017_11_08_hctg_leica63x,Position010,control,35,20,3,167.25,47.658,32.904,15.151,14.055,123.941,559.634,47.864,33.071,29.91,23.823,155.593,,
2017_11_08_hctg_leica63x,Position010,control,35,21,6,120.069,48.099,32.162,15.225,10.041,85.989,442.721,48.608,32.945,25.322,22.261,159.765,,
2017_11_08_hctg_leica63x,Position010,control,35,22,9,66.815,47.756,33.665,16.694,5.096,102.777,420.772,49.336,33.111,24.151,22.183,150.504,10.257,10.846
2017_11_08_hctg_leica63x,Position010,control,35,23,12,76.824,48.887,33.373,15.973,6.124,108.422,403.224,49.941,33.053,22.881,22.438,108.316,24.399,10.884
2017_11_08_hctg_leica63x,Position010,control,35,24,15,72.432,49.293,32.816,17.16,5.374,114.5,393.558,50.443,32.992,22.563,22.209,144.713,30.877,11.58
2017_11_08_hctg_leica63x,Position010,control,35,25,18,72.546,50.857,33.656,15.39,6.002,83.811,385.033,50.691,33.014,22.382,21.903,133.172,-4.16,11.306
2017_11_08_hctg_leica63x,Position010,control,35,26,21,71.362,54.412,33.508,14.681,6.189,52.686,384.888,51.732,33.168,22.856,21.441,170.921,-35.106,12.533
2017_11_08_hctg_leica63x,Position010,control,36,75,-15,359.668,45.543,27.529,24.261,18.876,16.129,1019.435,44.439,27.216,56.005,23.176,4.984,,
2017_11_08_hctg_leica63x,Position010,control,36,76,-12,353.033,45.904,28.068,25.148,17.874,18.792,1017.649,44.272,27.755,56.606,22.89,4.361,,
2017_11_08_hctg_leica63x,Position010,control,36,77,-9,317.762,46.237,26.705,24.021,16.843,10.824,1010.89,43.952,26.593,59.943,21.472,5.294,,
2017_11_08_hctg_leica63x,Position010,control,36,78,-6,298.875,44.982,26.779,23.121,16.458,11.301,919.405,44.551,26.292,57.592,20.326,7.67,,
2017_11_08_hctg_leica63x,Position010,control,36,79,-3,274.589,44.488,27.059,22.176,15.765,20.895,869.806,44.052,26.668,54.055,20.488,6.841,,
2017_11_08_hctg_leica63x,Position010,control,36,80,0,286.768,44.434,27.932,22.04,16.567,12.609,773.098,43.685,27.035,49.215,20.001,7.72,,
2017_11_08_hctg_leica63x,Position010,control,36,81,3,172.535,43.85,27.076,15.494,14.178,137.106,602.744,42.658,27.817,37.399,20.52,11.709,,
2017_11_08_hctg_leica63x,Position010,control,36,82,6,140.773,43.015,27.335,14.773,12.133,95.968,500.025,41.574,27.889,30.412,20.934,12.103,,
2017_11_08_hctg_leica63x,Position010,control,36,83,9,105.107,41.831,27.967,16.134,8.295,113.795,439.461,41.25,28.051,25.549,21.901,26.107,11.113,11.631
2017_11_08_hctg_leica63x,Position010,control,36,84,12,81.777,43.289,26.953,17.084,6.095,97.407,425.87,40.82,27.862,24.627,22.018,29.958,8.945,11.213
2017_11_08_hctg_leica63x,Position010,control,36,85,15,85.546,42.734,28.01,16.875,6.455,96.904,416.629,41.231,28.355,23.512,22.562,19.259,15.945,11.095
2017_11_08_hctg_leica63x,Position010,control,36,86,18,77.322,42.721,27.511,16.668,5.907,97.623,395.707,40.925,28.341,23.103,21.808,32.264,9.744,10.196
2017_11_08_hctg_leica63x,Position010,control,36,87,21,76.024,40.108,26.805,15.94,6.073,89.852,395.707,40.517,28.036,23.103,21.808,32.264,0.562,10.394
2017_11_08_hctg_leica63x,Position010,control,36,88,24,80.915,37.959,27.79,16.256,6.338,97.173,394.285,40.17,27.856,22.757,22.06,57.247,17.896,10.269
2017_11_08_hctg_leica63x,Position010,control,36,89,27,80.084,37.918,28.102,16.393,6.22,89.957,394.285,39.762,28.162,22.757,22.06,57.247,-3.778,10.827
2017_11_08_hctg_leica63x,Position010,control,37,77,-15,382.583,41.833,31.321,25.323,19.237,144.175,1385.572,40.093,31.424,49.6,35.568,143.268,,
2017_11_08_hctg_leica63x,Position010,control,37,78,-12,335.797,40.969,30.558,22.631,18.892,128.054,1132.537,38.876,31.152,43.795,32.926,150.804,,
2017_11_08_hctg_leica63x,Position010,control,37,79,-9,329.92,41.699,30.794,23.251,18.066,137.852,1239.036,41.451,33.189,45.301,34.824,132.77,,
2017_11_08_hctg_leica63x,Position010,control,37,80,-6,363.354,42.275,32.164,24.522,18.866,132.423,1044.261,43.276,32.959,44.799,29.679,123.602,,
2017_11_08_hctg_leica63x,Position010,control,37,81,-3,342.411,42.489,32.447,23.137,18.843,124.853,872.786,43.646,32.479,37.973,29.265,127.499,,
2017_11_08_hctg_leica63x,Position010,control,37,82,0,308.957,42.082,32.998,22.194,17.725,133.754,775.871,41.821,33.441,36.672,26.938,136.69,,
2017_11_08_hctg_leica63x,Position010,control,37,83,3,181.661,42.935,34.443,16.203,14.275,26.964,511.498,42.588,35.228,26.374,24.694,123.064,,
2017_11_08_hctg_leica63x,Position010,control,37,84,6,152.142,43.953,35.557,14.576,13.29,75.572,436.273,43.219,36.22,23.871,23.27,148.352,,
2017_11_08_hctg_leica63x,Position010,control,37,85,9,137.087,43.185,36.068,15.682,11.13,31.485,428.725,43.501,37.052,23.918,22.823,177.994,-67.874,9.966
2017_11_08_hctg_leica63x,Position010,control,37,86,12,90.114,44.282,36.591,16.407,6.993,22.668,418.903,43.679,37.309,23.687,22.517,11.422,-72.446,10.549
2017_11_08_hctg_leica63x,Position010,control,37,87,15,73.636,44.864,39.085,15.497,6.05,0.011,420.439,44.015,37.482,23.164,23.11,23.552,-108.789,10.419
2017_11_08_hctg_leica63x,Position010,control,37,88,18,87.56,44.894,38.507,15.788,7.061,5.252,420.439,44.116,37.89,23.164,23.11,23.552,-90,10.258
2017_11_08_hctg_leica63x,Position010,control,37,89,21,87.165,44.636,38.083,16.415,6.761,174.73,420.439,44.218,37.788,23.164,23.11,23.552,-118.695,11.006
2017_11_08_hctg_leica63x,Position010,control,37,90,24,83.365,45.089,37.658,15.834,6.703,167.127,420.439,44.218,37.788,23.164,23.11,23.552,-122.672,11.118
2017_11_08_hctg_leica63x,Position010,control,37,91,27,92.398,44.615,37.99,15.931,7.385,164.596,420.439,44.218,37.788,23.164,23.11,23.552,-117.532,10.786
2017_11_08_hctg_leica63x,Position011,control,38,43,-15,258.579,44.604,22.812,24.044,13.693,4.623,710.375,44.377,23.375,61.109,14.801,1.748,,
2017_11_08_hctg_leica63x,Position011,control,38,44,-12,224.751,42.422,22.992,21.754,13.154,7.632,611.424,39.783,23.497,50.987,15.268,4.292,,
2017_11_08_hctg_leica63x,Position011,control,38,45,-9,224.751,42.422,22.992,21.754,13.154,7.632,611.424,39.783,23.497,50.987,15.268,4.292,,
2017_11_08_hctg_leica63x,Position011,control,38,46,-6,224.751,42.422,22.992,21.754,13.154,7.632,706.481,41.193,23.909,59.081,15.225,4.481,,
2017_11_08_hctg_leica63x,Position011,control,38,47,-3,240.398,43.36,23.17,21.71,14.099,15.825,646.612,39.126,23.933,54.393,15.136,5.033,,
2017_11_08_hctg_leica63x,Position011,control,38,48,0,237.21,43.37,22.749,20.872,14.47,9.131,547.403,42.318,23.434,42.813,16.279,5.667,,
2017_11_08_hctg_leica63x,Position011,control,38,49,3,152.329,43.682,21.106,16.149,12.01,19.123,413.587,43.299,22.27,27.298,19.29,4.077,,
2017_11_08_hctg_leica63x,Position011,control,38,50,6,96.458,44.627,20.485,12.919,9.506,45.109,380.288,43.29,21.845,23.642,20.48,5.5,,
2017_11_08_hctg_leica63x,Position011,control,38,51,9,83.023,44.14,20.487,14.322,7.381,48.552,370.082,42.96,21.337,22.693,20.765,0.755,-37.504,11.056
2017_11_08_hctg_leica63x,Position011,control,38,52,12,70.366,40.551,20.913,15.27,5.867,83.51,368.099,42.484,21.377,21.973,21.33,13.053,-6.992,10.876
2017_11_08_hctg_leica63x,Position011,control,38,53,15,62.703,41.331,20.974,15.271,5.228,105.925,354.289,42.397,21.288,21.693,20.795,119.745,15.11,10.505
2017_11_08_hctg_leica63x,Position011,control,38,54,18,60.086,42.012,20.529,16.067,4.762,110.669,354.289,42.499,21.186,21.693,20.795,119.745,6.34,10.201
2017_11_08_hctg_leica63x,Position011,control,38,55,21,69.462,43.047,20.238,15.586,5.674,104.728,352.68,42.601,21.301,21.704,20.69,139.31,13.671,11.64
2017_11_08_hctg_leica63x,Position011,control,38,56,24,69.504,44.359,20.001,14.867,5.952,97.59,359.387,42.961,20.93,21.897,20.897,135.146,10.069,11.124
2017_11_08_hctg_leica63x,Position011,control,39,149,-15,312.186,42.905,36.424,25.007,15.895,164.208,1212.559,44.585,35.172,66.019,23.385,154.335,,
2017_11_08_hctg_leica63x,Position011,control,39,150,-12,306.008,42.716,36.229,24.543,15.875,156.158,1212.559,44.585,35.172,66.019,23.385,154.335,,
2017_11_08_hctg_leica63x,Position011,control,39,151,-9,306.008,42.716,36.229,24.543,15.875,156.158,1284.711,43.953,35.463,63.357,25.818,151.833,,
2017_11_08_hctg_leica63x,Position011,control,39,152,-6,303.558,44.969,36.279,24.421,15.827,155.19,1156.273,44.106,34.865,62.783,23.449,150.149,,
2017_11_08_hctg_leica63x,Position011,control,39,153,-3,289.811,44.249,35.969,25.037,14.738,151.471,830.392,44.979,36.383,59.969,17.631,148.931,,
