cell_id,condition,time,spindle_angle
173,micropattern_ctrl_rnai,12,32.738961
173,micropattern_ctrl_rnai,15,-4.969725
173,micropattern_ctrl_rnai,18,-8.246642
173,micropattern_ctrl_rnai,21,-10.748073
173,micropattern_ctrl_rnai,24,-26.158503
173,micropattern_ctrl_rnai,27,-13.334881
173,micropattern_ctrl_rnai,30,-5.69782
173,micropattern_ctrl_rnai,33,-25.658256
173,micropattern_ctrl_rnai,36,8.555772
173,micropattern_ctrl_rnai,39,0.0571
173,micropattern_ctrl_rnai,42,7.800026
173,micropattern_ctrl_rnai,45,-1.505652
173,micropattern_ctrl_rnai,48,-16.593303
173,micropattern_ctrl_rnai,51,19.731225
174,micropattern_ctrl_rnai,0,87.743329
174,micropattern_ctrl_rnai,3,75.102477
174,micropattern_ctrl_rnai,6,86.95244
174,micropattern_ctrl_rnai,9,75.004715
174,micropattern_ctrl_rnai,12,28.193292
174,micropattern_ctrl_rnai,15,51.68722
174,micropattern_ctrl_rnai,18,19.579065
174,micropattern_ctrl_rnai,21,32.704076
174,micropattern_ctrl_rnai,24,34.27938
175,micropattern_ctrl_rnai,0,12.678844
175,micropattern_ctrl_rnai,3,18.875207
175,micropattern_ctrl_rnai,6,-9.035976
175,micropattern_ctrl_rnai,9,-13.851323
175,micropattern_ctrl_rnai,12,-4.754369
175,micropattern_ctrl_rnai,15,2.35464
175,micropattern_ctrl_rnai,18,-2.065203
175,micropattern_ctrl_rnai,21,-22.084899
175,micropattern_ctrl_rnai,24,-11.053382
175,micropattern_ctrl_rnai,27,23.004514
175,micropattern_ctrl_rnai,30,7.606146
175,micropattern_ctrl_rnai,33,23.706941
175,micropattern_ctrl_rnai,36,1.041274
175,micropattern_ctrl_rnai,39,-15.676133
175,micropattern_ctrl_rnai,42,-2.799981
175,micropattern_ctrl_rnai,45,-12.239032
175,micropattern_ctrl_rnai,48,-11.986126
175,micropattern_ctrl_rnai,51,4.018261
175,micropattern_ctrl_rnai,54,-9.220242
175,micropattern_ctrl_rnai,57,-12.607231
175,micropattern_ctrl_rnai,60,-5.785932
175,micropattern_ctrl_rnai,63,-10.801513
175,micropattern_ctrl_rnai,66,-11.72851
175,micropattern_ctrl_rnai,69,-20.94844
175,micropattern_ctrl_rnai,72,2.767475
175,micropattern_ctrl_rnai,75,19.333877
175,micropattern_ctrl_rnai,78,18.324203
175,micropattern_ctrl_rnai,81,7.086278
175,micropattern_ctrl_rnai,84,-14.151946
175,micropattern_ctrl_rnai,87,18.841179
175,micropattern_ctrl_rnai,90,10.069025
175,micropattern_ctrl_rnai,93,18.29731
175,micropattern_ctrl_rnai,96,5.842981
175,micropattern_ctrl_rnai,99,-1.217256
175,micropattern_ctrl_rnai,102,6.348953
175,micropattern_ctrl_rnai,105,5.656449
175,micropattern_ctrl_rnai,108,25.698528
175,micropattern_ctrl_rnai,111,5.892532
175,micropattern_ctrl_rnai,114,0.44457
175,micropattern_ctrl_rnai,117,-1.605038
175,micropattern_ctrl_rnai,120,24.062172
175,micropattern_ctrl_rnai,123,12.765802
175,micropattern_ctrl_rnai,126,24.571634
175,micropattern_ctrl_rnai,129,11.300984
175,micropattern_ctrl_rnai,132,-17.734361
175,micropattern_ctrl_rnai,135,3.379401
175,micropattern_ctrl_rnai,138,14.055503
175,micropattern_ctrl_rnai,141,32.168745
175,micropattern_ctrl_rnai,144,49.80786
175,micropattern_ctrl_rnai,147,47.211075
175,micropattern_ctrl_rnai,150,2.918178
175,micropattern_ctrl_rnai,153,25.74458
175,micropattern_ctrl_rnai,156,-15.055803
175,micropattern_ctrl_rnai,159,-30.907107
175,micropattern_ctrl_rnai,162,16.825467
175,micropattern_ctrl_rnai,165,8.594521
175,micropattern_ctrl_rnai,168,14.473068
175,micropattern_ctrl_rnai,171,22.152644
175,micropattern_ctrl_rnai,174,1.157218
175,micropattern_ctrl_rnai,177,0.730205
175,micropattern_ctrl_rnai,180,32.65908
175,micropattern_ctrl_rnai,183,21.459299
175,micropattern_ctrl_rnai,186,1.495132
175,micropattern_ctrl_rnai,189,1.566522
175,micropattern_ctrl_rnai,192,9.673506
175,micropattern_ctrl_rnai,195,-3.614387
175,micropattern_ctrl_rnai,198,33.853521
175,micropattern_ctrl_rnai,201,32.997379
175,micropattern_ctrl_rnai,204,10.089745
175,micropattern_ctrl_rnai,207,36.472498
175,micropattern_ctrl_rnai,210,22.072958
175,micropattern_ctrl_rnai,213,-4.857283
175,micropattern_ctrl_rnai,216,26.895711
175,micropattern_ctrl_rnai,219,24.19002
175,micropattern_ctrl_rnai,222,31.96813
175,micropattern_ctrl_rnai,225,11.113268
175,micropattern_ctrl_rnai,228,20.701773
175,micropattern_ctrl_rnai,231,31.044139
175,micropattern_ctrl_rnai,234,-16.722088
175,micropattern_ctrl_rnai,237,21.580829
175,micropattern_ctrl_rnai,240,21.228533
175,micropattern_ctrl_rnai,243,17.726196
175,micropattern_ctrl_rnai,246,21.031727
175,micropattern_ctrl_rnai,249,27.785111
175,micropattern_ctrl_rnai,252,15.151721
175,micropattern_ctrl_rnai,255,40.331918
175,micropattern_ctrl_rnai,258,26.323224
175,micropattern_ctrl_rnai,261,27.375375
175,micropattern_ctrl_rnai,264,-1.32986
175,micropattern_ctrl_rnai,267,33.635925
175,micropattern_ctrl_rnai,270,15.58311
175,micropattern_ctrl_rnai,273,28.023117
175,micropattern_ctrl_rnai,276,46.390113
175,micropattern_ctrl_rnai,279,41.709344
175,micropattern_ctrl_rnai,282,28.088872
176,micropattern_ctrl_rnai,0,-10.733683
176,micropattern_ctrl_rnai,3,-28.99616
176,micropattern_ctrl_rnai,6,-7.078355
176,micropattern_ctrl_rnai,9,-25.993202
176,micropattern_ctrl_rnai,12,-7.639601
176,micropattern_ctrl_rnai,15,-31.722331
176,micropattern_ctrl_rnai,18,-27.455913
176,micropattern_ctrl_rnai,21,-9.090682
176,micropattern_ctrl_rnai,24,-36.270072
177,micropattern_ctrl_rnai,0,39.00869
177,micropattern_ctrl_rnai,3,74.261848
177,micropattern_ctrl_rnai,6,82.630732
177,micropattern_ctrl_rnai,9,77.838622
177,micropattern_ctrl_rnai,12,81.586839
177,micropattern_ctrl_rnai,15,82.950438
177,micropattern_ctrl_rnai,18,91.163424
177,micropattern_ctrl_rnai,21,94.321605
177,micropattern_ctrl_rnai,24,85.188729
177,micropattern_ctrl_rnai,27,98.892475
177,micropattern_ctrl_rnai,30,137.699889
177,micropattern_ctrl_rnai,33,96.08244
177,micropattern_ctrl_rnai,36,125.759022
177,micropattern_ctrl_rnai,39,103.467821
177,micropattern_ctrl_rnai,42,63.861533
177,micropattern_ctrl_rnai,45,57.943615
177,micropattern_ctrl_rnai,48,65.081758
178,micropattern_ctrl_rnai,0,39.904758
178,micropattern_ctrl_rnai,3,49.950926
178,micropattern_ctrl_rnai,6,15.36704
178,micropattern_ctrl_rnai,9,81.172678
178,micropattern_ctrl_rnai,12,75.854123
178,micropattern_ctrl_rnai,15,66.478389
178,micropattern_ctrl_rnai,18,53.608939
178,micropattern_ctrl_rnai,21,65.184926
178,micropattern_ctrl_rnai,24,63.820344
178,micropattern_ctrl_rnai,27,-17.666096
178,micropattern_ctrl_rnai,30,46.662049
178,micropattern_ctrl_rnai,33,62.297229
179,micropattern_ctrl_rnai,0,-20.053488
179,micropattern_ctrl_rnai,3,-51.262264
179,micropattern_ctrl_rnai,6,-18.366391
179,micropattern_ctrl_rnai,9,-8.469737
179,micropattern_ctrl_rnai,12,-16.094817
179,micropattern_ctrl_rnai,15,-13.475773
179,micropattern_ctrl_rnai,18,19.491392
179,micropattern_ctrl_rnai,21,-3.470576
179,micropattern_ctrl_rnai,24,-12.754824
179,micropattern_ctrl_rnai,27,-11.192735
179,micropattern_ctrl_rnai,30,6.043973
179,micropattern_ctrl_rnai,33,-13.372663
179,micropattern_ctrl_rnai,36,-2.685322
179,micropattern_ctrl_rnai,39,-16.909707
179,micropattern_ctrl_rnai,42,-24.169684
179,micropattern_ctrl_rnai,45,-30.02102
179,micropattern_ctrl_rnai,48,-9.543682
179,micropattern_ctrl_rnai,51,-7.886178
180,micropattern_ctrl_rnai,0,86.126782
180,micropattern_ctrl_rnai,3,54.984294
180,micropattern_ctrl_rnai,6,22.078383
180,micropattern_ctrl_rnai,9,-8.581578
180,micropattern_ctrl_rnai,12,-19.170007
180,micropattern_ctrl_rnai,15,-17.029604
180,micropattern_ctrl_rnai,18,-9.750328
180,micropattern_ctrl_rnai,21,-19.589762
180,micropattern_ctrl_rnai,24,-7.809665
180,micropattern_ctrl_rnai,27,-18.119031
180,micropattern_ctrl_rnai,30,-24.478501
180,micropattern_ctrl_rnai,33,-15.183022
181,micropattern_ctrl_rnai,0,-81.727508
181,micropattern_ctrl_rnai,3,-99.519265
181,micropattern_ctrl_rnai,6,-72.506231
181,micropattern_ctrl_rnai,9,-42.997274
181,micropattern_ctrl_rnai,12,-73.714929
181,micropattern_ctrl_rnai,15,-85.08197
181,micropattern_ctrl_rnai,18,-81.201922
181,micropattern_ctrl_rnai,21,-82.780045
181,micropattern_ctrl_rnai,24,-53.158661
181,micropattern_ctrl_rnai,27,4.749225
181,micropattern_ctrl_rnai,30,42.532985
181,micropattern_ctrl_rnai,33,61.202012
181,micropattern_ctrl_rnai,36,61.561168
181,micropattern_ctrl_rnai,39,28.749247
182,micropattern_ctrl_rnai,0,55.528887
182,micropattern_ctrl_rnai,3,21.530659
182,micropattern_ctrl_rnai,6,22.52081
182,micropattern_ctrl_rnai,9,31.658425
182,micropattern_ctrl_rnai,12,10.615394
182,micropattern_ctrl_rnai,15,16.16725
182,micropattern_ctrl_rnai,18,3.675976
182,micropattern_ctrl_rnai,21,29.217605
183,micropattern_ctrl_rnai,0,65.803144
183,micropattern_ctrl_rnai,3,35.699594
183,micropattern_ctrl_rnai,6,14.475461
183,micropattern_ctrl_rnai,9,8.698362
183,micropattern_ctrl_rnai,12,14.314073
183,micropattern_ctrl_rnai,15,4.994848
183,micropattern_ctrl_rnai,18,-2.082602
183,micropattern_ctrl_rnai,21,5.505079
183,micropattern_ctrl_rnai,24,1.543209
183,micropattern_ctrl_rnai,27,-11.609938
183,micropattern_ctrl_rnai,30,13.520752
183,micropattern_ctrl_rnai,33,13.28383
183,micropattern_ctrl_rnai,36,9.386416
183,micropattern_ctrl_rnai,39,28.923506
184,micropattern_ctrl_rnai,0,-6.237383
184,micropattern_ctrl_rnai,3,5.17212
184,micropattern_ctrl_rnai,6,13.796398
184,micropattern_ctrl_rnai,9,0.175646
184,micropattern_ctrl_rnai,12,0.775099
184,micropattern_ctrl_rnai,15,-23.103021
184,micropattern_ctrl_rnai,18,-28.762652
184,micropattern_ctrl_rnai,21,-34.346747
185,micropattern_ctrl_rnai,0,-17.178715
185,micropattern_ctrl_rnai,3,-21.817464
185,micropattern_ctrl_rnai,6,-22.078426
185,micropattern_ctrl_rnai,9,13.465537
185,micropattern_ctrl_rnai,12,8.398507
185,micropattern_ctrl_rnai,15,-18.248636
185,micropattern_ctrl_rnai,18,-12.261283
186,micropattern_ctrl_rnai,0,-24.418954
186,micropattern_ctrl_rnai,3,-28.585651
186,micropattern_ctrl_rnai,6,-20.250313
186,micropattern_ctrl_rnai,9,-45.761284
186,micropattern_ctrl_rnai,12,-37.29362
186,micropattern_ctrl_rnai,15,-49.126062
186,micropattern_ctrl_rnai,18,8.531982
186,micropattern_ctrl_rnai,21,44.347179
186,micropattern_ctrl_rnai,24,49.148925
187,micropattern_ctrl_rnai,0,-46.611122
187,micropattern_ctrl_rnai,3,-15.732586
187,micropattern_ctrl_rnai,6,12.025884
187,micropattern_ctrl_rnai,9,16.979075
187,micropattern_ctrl_rnai,12,14.885081
187,micropattern_ctrl_rnai,15,8.920798
187,micropattern_ctrl_rnai,18,14.37086
187,micropattern_ctrl_rnai,21,6.131769
187,micropattern_ctrl_rnai,24,86.197003
187,micropattern_ctrl_rnai,27,21.097282
187,micropattern_ctrl_rnai,30,24.791925
188,micropattern_ctrl_rnai,0,14.771874
188,micropattern_ctrl_rnai,3,11.312755
188,micropattern_ctrl_rnai,6,-10.643725
188,micropattern_ctrl_rnai,9,0.827162
188,micropattern_ctrl_rnai,12,-1.570664
188,micropattern_ctrl_rnai,15,-2.902785
188,micropattern_ctrl_rnai,18,-19.940963
188,micropattern_ctrl_rnai,21,-20.796993
188,micropattern_ctrl_rnai,24,-24.54139
188,micropattern_ctrl_rnai,27,-20.21127
188,micropattern_ctrl_rnai,30,-17.564851
188,micropattern_ctrl_rnai,33,-9.002931
188,micropattern_ctrl_rnai,36,-12.756815
188,micropattern_ctrl_rnai,39,-16.053132
188,micropattern_ctrl_rnai,42,-17.106481
189,micropattern_ctrl_rnai,0,51.909062
189,micropattern_ctrl_rnai,3,56.501866
189,micropattern_ctrl_rnai,6,36.44701
189,micropattern_ctrl_rnai,9,52.042972
189,micropattern_ctrl_rnai,12,50.177209
189,micropattern_ctrl_rnai,15,37.455616
189,micropattern_ctrl_rnai,18,31.868735
189,micropattern_ctrl_rnai,21,30.513604
190,micropattern_ctrl_rnai,0,66.798373
190,micropattern_ctrl_rnai,3,48.102072
190,micropattern_ctrl_rnai,6,3.778164
190,micropattern_ctrl_rnai,9,-25.348134
190,micropattern_ctrl_rnai,12,-55.965119
190,micropattern_ctrl_rnai,15,-64.798899
190,micropattern_ctrl_rnai,18,-42.878494
190,micropattern_ctrl_rnai,21,-58.842041
190,micropattern_ctrl_rnai,24,-47.260563
190,micropattern_ctrl_rnai,27,-48.398408
190,micropattern_ctrl_rnai,30,-22.953672
190,micropattern_ctrl_rnai,33,-20.298986
191,micropattern_ctrl_rnai,0,-13.541057
191,micropattern_ctrl_rnai,3,-9.085912
191,micropattern_ctrl_rnai,6,-11.935022
191,micropattern_ctrl_rnai,9,-10.793918
191,micropattern_ctrl_rnai,12,0.524191
191,micropattern_ctrl_rnai,15,-6.074284
191,micropattern_ctrl_rnai,18,-3.308288
191,micropattern_ctrl_rnai,21,-10.118341
191,micropattern_ctrl_rnai,24,-8.363728
191,micropattern_ctrl_rnai,27,3.945828
